Collection date,GISAID_ID,Originating lab,site
5/7/23,EPI_ISL_17711556,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/8/23,EPI_ISL_17711557,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/8/23,EPI_ISL_17711558,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/9/23,EPI_ISL_17711559,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/16/23,EPI_ISL_17810940,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/16/23,EPI_ISL_17810941,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/16/23,EPI_ISL_17810942,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/16/23,EPI_ISL_17810943,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/17/23,EPI_ISL_17810944,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/17/23,EPI_ISL_17810945,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/17/23,EPI_ISL_17810946,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/17/23,EPI_ISL_17810947,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/18/23,EPI_ISL_17810948,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/18/23,EPI_ISL_17810949,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/18/23,EPI_ISL_17810950,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/18/23,EPI_ISL_17810951,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/19/23,EPI_ISL_17810952,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/19/23,EPI_ISL_17810953,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/19/23,EPI_ISL_17810954,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/22/23,EPI_ISL_17810955,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/22/23,EPI_ISL_17810956,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/22/23,EPI_ISL_17810957,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/10/23,EPI_ISL_17810958,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/11/23,EPI_ISL_17810959,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/11/23,EPI_ISL_17810960,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/12/23,EPI_ISL_17810961,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/15/23,EPI_ISL_17810962,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/15/23,EPI_ISL_17810963,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/15/23,EPI_ISL_17810964,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/15/23,EPI_ISL_17810965,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/25/23,EPI_ISL_17857172,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/12/23,EPI_ISL_17857173,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/17/23,EPI_ISL_17857174,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/17/23,EPI_ISL_17857175,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/17/23,EPI_ISL_17857176,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/18/23,EPI_ISL_17857177,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/18/23,EPI_ISL_17857178,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/21/23,EPI_ISL_17857179,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/21/23,EPI_ISL_17857180,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/22/23,EPI_ISL_17857181,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/22/23,EPI_ISL_17857182,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/22/23,EPI_ISL_17857183,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/23/23,EPI_ISL_17857184,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/23/23,EPI_ISL_17857185,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/24/23,EPI_ISL_17857186,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/24/23,EPI_ISL_17857187,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/24/23,EPI_ISL_17857188,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/25/23,EPI_ISL_17857189,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/25/23,EPI_ISL_17857190,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/25/23,EPI_ISL_17857191,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/26/23,EPI_ISL_17857192,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/26/23,EPI_ISL_17857193,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/29/23,EPI_ISL_17857194,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/29/23,EPI_ISL_17857195,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/29/23,EPI_ISL_17857196,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/29/23,EPI_ISL_17857197,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/23,EPI_ISL_17976910,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/23,EPI_ISL_17976911,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/23,EPI_ISL_17976912,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/23,EPI_ISL_17976913,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/23,EPI_ISL_17976914,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/23,EPI_ISL_17976915,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/23,EPI_ISL_17976916,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/23,EPI_ISL_17976917,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/23,EPI_ISL_17976918,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/2/23,EPI_ISL_17976919,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/2/23,EPI_ISL_17976920,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/2/23,EPI_ISL_17976921,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/5/23,EPI_ISL_17976922,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/5/23,EPI_ISL_17976923,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/6/23,EPI_ISL_17976924,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/7/23,EPI_ISL_17976925,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/7/23,EPI_ISL_17976926,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/7/23,EPI_ISL_17976927,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/7/23,EPI_ISL_17976928,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/7/23,EPI_ISL_17976929,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/7/23,EPI_ISL_17976930,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/23,EPI_ISL_17976931,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/23,EPI_ISL_17976932,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/23,EPI_ISL_17976933,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/23,EPI_ISL_17976934,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/23,EPI_ISL_17976935,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/10/23,EPI_ISL_17976936,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/10/23,EPI_ISL_17976937,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/11/23,EPI_ISL_17976938,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/13/23,EPI_ISL_17990870,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/13/23,EPI_ISL_17990871,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/13/23,EPI_ISL_17990872,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/15/23,EPI_ISL_17990873,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/23,EPI_ISL_17990874,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/23,EPI_ISL_17990875,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/23,EPI_ISL_17990876,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/23,EPI_ISL_17990877,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/17/23,EPI_ISL_17990878,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/19/23,EPI_ISL_17990879,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/20/23,EPI_ISL_17990880,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/20/23,EPI_ISL_17990881,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/20/23,EPI_ISL_17990882,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/20/23,EPI_ISL_17990883,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/20/23,EPI_ISL_17990884,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/20/23,EPI_ISL_17990885,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/21/23,EPI_ISL_17990886,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/21/23,EPI_ISL_17990887,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/22/23,EPI_ISL_17990888,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/23/23,EPI_ISL_17990889,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/26/23,EPI_ISL_17990890,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/26/23,EPI_ISL_17990891,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/26/23,EPI_ISL_17990892,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/26/23,EPI_ISL_17990893,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/29/23,EPI_ISL_18136930,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/12/23,EPI_ISL_18136931,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/18/23,EPI_ISL_18136932,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/18/23,EPI_ISL_18136933,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/18/23,EPI_ISL_18136934,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/18/23,EPI_ISL_18136935,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/18/23,EPI_ISL_18136936,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/18/23,EPI_ISL_18136937,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/18/23,EPI_ISL_18136938,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/18/23,EPI_ISL_18136939,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/18/23,EPI_ISL_18136940,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/19/23,EPI_ISL_18136941,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/19/23,EPI_ISL_18136942,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/19/23,EPI_ISL_18136943,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/19/23,EPI_ISL_18136944,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/19/23,EPI_ISL_18136945,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/20/23,EPI_ISL_18136946,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/20/23,EPI_ISL_18136947,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/20/23,EPI_ISL_18136948,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/24/23,EPI_ISL_18136949,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/22/23,EPI_ISL_18136950,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/23/23,EPI_ISL_18136951,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/23/23,EPI_ISL_18136952,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/23/23,EPI_ISL_18136953,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/23/23,EPI_ISL_18136954,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/24/23,EPI_ISL_18137039,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/25/23,EPI_ISL_18137122,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/25/23,EPI_ISL_18137123,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/25/23,EPI_ISL_18137124,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/26/23,EPI_ISL_18137125,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/26/23,EPI_ISL_18137126,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/26/23,EPI_ISL_18137127,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/26/23,EPI_ISL_18137128,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/26/23,EPI_ISL_18137129,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/26/23,EPI_ISL_18137130,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/26/23,EPI_ISL_18137131,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/26/23,EPI_ISL_18137132,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/26/23,EPI_ISL_18137133,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/27/23,EPI_ISL_18137134,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/27/23,EPI_ISL_18137135,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/27/23,EPI_ISL_18137136,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/27/23,EPI_ISL_18137137,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/27/23,EPI_ISL_18137138,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/27/23,EPI_ISL_18137139,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/27/23,EPI_ISL_18137140,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/28/23,EPI_ISL_18137141,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/28/23,EPI_ISL_18137142,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/28/23,EPI_ISL_18137143,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/28/23,EPI_ISL_18137144,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/28/23,EPI_ISL_18137145,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/28/23,EPI_ISL_18137146,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/29/23,EPI_ISL_18137147,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/29/23,EPI_ISL_18137148,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/31/23,EPI_ISL_18137149,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
7/31/23,EPI_ISL_18137150,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
